摩纳哥,图卢兹,6,1.5,0.8,1.04,2,0.78,1.06,3
梅  斯,南  锡,3,0,0.86,0.98,0,0.76,1.08,3
南  特,洛里昂,2,0.5,1,0.84,0.5,0.9,0.94,3
甘  冈,埃蒂安,1,0.25,1,0.84,0.25,0.98,0.86,0
蒙彼利,里  尔,2,0.25,0.82,1.02,0.25,0.72,1.12,0
巴斯蒂,雷  恩,0,-0.25,0.84,1,-0.25,1.1,0.74,3
卡  昂,马  赛,2,-0.25,1.04,0.8,-0.5,0.96,0.88,0
第  戎,波尔多,0,-0.25,0.84,1,-0.25,0.9,0.94,1
尼  斯,日尔曼,0,-1,0.98,0.86,-1,1.2,0.64,3
埃蒂安,波尔多,2,0,0.92,0.92,0,0.84,1,1
日尔曼,巴斯蒂,7,2.25,0.86,0.98,2.5,0.68,1.16,3
南  锡,摩纳哥,-1,-1,0.92,0.92,-1,1.08,0.76,0
洛里昂,昂  热,2,0.25,0.84,1,0.25,0.84,1,1
甘  冈,第  戎,3,0.25,0.82,1.02,0.25,0.84,1,3
里  尔,梅  斯,1,0.75,0.84,1,0.75,0.7,1.14,0
图卢兹,卡  昂,2,0.25,0.92,0.92,0.25,0.76,1.08,0
雷  恩,蒙彼利,5,0.25,0.92,0.92,0.25,0.94,0.9,3
里  昂,南  特,3,0.75,0.86,0.98,0.75,0.66,1.18,3
马  赛,尼  斯,0,0.5,0.88,0.96,0.5,0.9,0.94,3
摩纳哥,里  尔,7,2,0.9,0.94,2.25,0.72,1.12,3
埃蒂安,日尔曼,-1,-1.5,0.96,0.88,-1.25,0.96,0.88,0
