布赖顿,巡游者,5,1,1.02,0.8,1.25,1.02,0.8,3
德比郡,伯明翰,3,0.75,0.88,0.94,0.75,0.9,0.92,3
罗瑟汉,伯 顿,0,-0.25,0.78,1.04,0,1.1,0.72,0
维  拉,利  兹,2,0.5,0.96,0.86,0.25,0.76,1.06,1
伊普斯,布里斯,1,0,0.82,1,0,0.8,1.02,3
纽  卡,诺丁汉,4,1.25,0.86,0.96,1.5,0.92,0.9,3
哈德斯,布莱克,1,0.5,0.8,1.02,0.75,0.92,0.9,1
德比郡,维  冈,1,1,1.06,0.76,1,1.02,0.8,1
狼  队,巡游者,1,0.5,0.92,0.9,0.75,0.88,0.94,0
巴恩斯,伯明翰,2,0.25,0.96,0.86,0.25,0.9,0.92,1
普雷斯,谢周三,2,0,0.96,0.86,-0.25,0.78,1.04,1
布伦特,诺维奇,3,0,0.9,0.92,0,0.96,0.86,1
布赖顿,加的夫,4,0.75,0.84,0.98,0.75,1.04,0.78,3
雷  丁,富勒姆,1,-0.25,0.8,1.02,-0.25,0.92,0.9,3
伯明翰,布伦特,0,0.25,1.02,0.8,0.25,0.96,0.86,0
布里斯,雷  丁,1,0.25,0.8,1.02,0.25,1.04,0.78,0
富勒姆,布赖顿,0,0,0.84,0.98,0,0.96,0.86,0
利  兹,罗瑟汉,5,1,0.78,1.04,1,0.96,0.86,3
谢周三,狼  队,1,0.5,0.78,1.04,0.5,0.96,0.86,1
布莱克,纽  卡,-2,-0.75,1,0.82,-0.75,1.1,0.72,3
伯 顿,普雷斯,1,0,0.7,1.12,0,0.86,0.96,0
维  冈,哈德斯,0,0,1.12,0.7,-0.25,0.72,1.1,0
巡游者,伊普斯,1,0,0.8,1.02,0,0.82,1,3
诺维奇,德比郡,3,0.25,1.06,0.76,0.25,0.94,0.88,3
加的夫,维  拉,2,0,0.92,0.9,0,0.92,0.9,3
诺丁汉,巴恩斯,0,0.25,0.98,0.84,0.25,0.98,0.84,0
雷  丁,巡游者,3,0.75,1.04,0.78,0.5,0.86,0.96,0
利  兹,德比郡,2,0,0.86,0.96,0.25,1.02,0.8,3
布里斯,加的夫,1,0.25,0.92,0.9,0.25,0.94,0.88,0
伯 顿,维  冈,0,0.25,0.92,0.9,0,0.66,1.16,0
普雷斯,布赖顿,1,-0.25,1,0.82,-0.25,0.94,0.88,3
罗瑟汉,诺维奇,1,-0.75,0.94,0.88,-1,0.7,1.12,3
布伦特,纽  卡,0,-0.5,0.94,0.88,-0.25,1.04,0.78,0
伯明翰,诺丁汉,2,0.25,0.82,1,0.25,0.76,1.06,1
伊普斯,布莱克,2,0.25,0.84,0.98,0.25,0.9,0.92,3
谢周三,哈德斯,1,0.25,0.96,0.86,0.25,0.8,1.02,3
富勒姆,巴恩斯,-1,0.75,0.82,1,1,0.86,0.96,3
狼  队,维  拉,1,0,0.74,1.08,0,0.68,1.14,3
布赖顿,谢周三,4,0.5,0.98,0.84,0.5,0.82,1,3
巡游者,富勒姆,-1,-0.5,0.9,0.92,-0.25,1.14,0.68,1
加的夫,伯 顿,1,0.75,1.02,0.8,0.75,1.08,0.74,3
诺丁汉,布里斯,2,0,0.88,0.94,0,0.88,0.94,3
维  冈,布伦特,0,0,0.8,1.02,0,0.9,0.92,3
德比郡,雷  丁,2,0.5,0.82,1,0.25,0.72,1.1,3
纽  卡,罗瑟汉,5,1.75,0.98,0.84,1.75,1.12,0.7,3
维  拉,普雷斯,2,0.5,1,0.82,0.5,1.12,0.7,1
布莱克,伯明翰,1,0.25,0.98,0.84,0.25,1.04,0.78,1
哈德斯,伊普斯,1,0.75,0.96,0.86,0.75,0.94,0.88,3
诺维奇,狼  队,3,0.5,1,0.82,0.5,1.02,0.8,3
巴恩斯,利  兹,1,-0.25,0.98,0.84,0,1.16,0.66,3
利  兹,诺丁汉,3,0.75,1.02,0.8,0.75,0.96,0.86,3
雷  丁,加的夫,2,0.25,0.86,0.96,0.25,0.82,1,3
诺维奇,伯明翰,4,0.75,0.96,0.86,0.75,0.96,0.86,3
普雷斯,伊普斯,3,0.5,0.9,0.92,0.5,0.9,0.92,1
罗瑟汉,巴恩斯,-2,0,1.08,0.74,0,1.08,0.74,0
德比郡,伯 顿,2,0.75,0.92,0.9,0.75,0.94,0.88,1
谢周三,布伦特,1,0.5,0.92,0.9,0.5,0.82,1,0
巡游者,维  冈,0,0.25,1,0.82,0.25,0.8,1.02,3
维  拉,布里斯,2,0.5,1,0.82,0.5,1,0.82,3
布赖顿,纽  卡,2,0,0.76,1.06,0.25,1.04,0.78,0
富勒姆,布莱克,2,1,0.84,0.98,1,0.94,0.88,1
狼  队,哈德斯,1,0,1.02,0.8,-0.25,0.88,0.94,0
诺丁汉,罗瑟汉,5,0.5,0.82,1,0.75,0.9,0.92,3
加的夫,普雷斯,1,0,0.78,1.04,0.25,0.86,0.96,3
布里斯,谢周三,1,0,1.04,0.78,0,1,0.82,1
伊普斯,德比郡,1,-0.25,0.82,1,-0.25,0.76,1.06,0
布伦特,维  拉,3,0,0.82,1,0,1.04,0.78,3
伯明翰,雷  丁,0,0,0.84,0.98,0,0.8,1.02,0
巴恩斯,狼  队,1,0,0.98,0.84,-0.25,0.84,0.98,0
纽  卡,巡游者,3,1.25,0.82,1,1.25,0.84,0.98,1
布莱克,利  兹,0,-0.25,0.76,1.06,-0.25,0.92,0.9,0
伯 顿,富勒姆,-1,-0.5,0.86,0.96,-0.5,0.98,0.84,0
哈德斯,布赖顿,-1,0,0.98,0.84,0,0.82,1,3
维  冈,诺维奇,1,-0.25,0.82,1,-0.25,0.82,1,1
维  冈,谢周三,0,-0.25,0.78,1.04,0,1,0.82,0
伊普斯,雷  丁,1,0,0.94,0.88,0,0.94,0.88,1
布里斯,罗瑟汉,4,1,0.96,0.86,1.25,1.12,0.7,3
布莱克,巡游者,1,0.25,0.92,0.9,0.25,1,0.82,3
加的夫,诺维奇,2,0,1.02,0.8,0,1.04,0.78,0
巴恩斯,普雷斯,1,0,0.94,0.88,0,1,0.82,1
伯明翰,富勒姆,-1,-0.25,0.98,0.84,-0.25,1.06,0.76,3
纽  卡,德比郡,2,0.75,1,0.82,0.75,1.02,0.8,3
伯 顿,狼  队,0,-0.25,0.76,1.06,-0.25,0.92,0.9,3
诺丁汉,维  拉,2,-0.25,0.76,1.06,-0.25,0.86,0.96,3
哈德斯,利  兹,0,0.25,0.98,0.84,0.25,0.86,0.96,3
