斯托克,阿森纳,-1,-0.75,1.06,0.8,-0.75,1.12,0.74,0
水晶宫,赫尔城,3,0.25,0.82,1.04,0.5,0.86,1,3
西汉姆,利物浦,-2,-0.75,1,0.86,-1,0.88,0.98,0
热  刺,曼  联,2,0.5,0.72,1.14,0.75,0.7,1.16,3
阿森纳,埃弗顿,3,1.25,0.86,1,1.5,0.9,0.96,3
伯恩利,西汉姆,0,0.25,1.06,0.8,0.25,0.96,0.9,0
切尔西,桑德兰,6,2.25,0.94,0.92,2.25,0.6,1.26,3
赫尔城,热  刺,-2,-1,1,0.86,-1,1.26,0.6,0
莱切城,伯恩茅,2,0.5,0.9,0.96,0.75,0.82,1.04,1
利物浦,米德尔,3,2.5,0.98,0.88,2.5,0.96,0.9,3
曼  联,水晶宫,3,0,0.84,1.02,0.25,0.96,0.9,3
南安普,斯托克,0,0.75,0.96,0.9,0.75,0.92,0.94,0
斯旺西,西布罗,2,0.5,1.04,0.82,0.25,0.96,0.9,3
